name,MolecularFormula,ccs,MW,WPATH,WPOL,MLogP,SC.3,nAtom,MDEC.12,MDEC.23,AMR,Wlambda1.unity,WT.unity,WV.unity,bpol,VABC,ECCEN,VAdjMat,apol,LipinskiFailures,Zagreb,WTPT.1,WTPT.4,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,nRotB,MOMI.X,MOMI.Y,MOMI.Z,MOMI.R,ATSc1,PPSA.1,PPSA.2,PPSA.3,PNSA.2,DPSA.2,FPSA.2,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,THSA,GRAV.1,GRAV.2,GRAVH.1,GRAVH.2,GRAVH.3,GRAV.4,GRAV.5,GRAV.6,C1SP3,C2SP3,SPC.4,SPC.5,SPC.6,ATSm2,ATSm3,ATSm4,fragC,Kier1,Kier2,Kier3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nB
MEPHOSFOLAN,C8H16NO3PS2,5.035132766,-0.313498261,-0.451592806,-0.785507824,-1.340793677,-0.288848564,-0.506653877,-0.116021804,-1.248382321,-0.493918602,-0.068455223,-0.245058256,-0.174326867,0.412512903,-0.459726489,-0.619608473,-0.758158722,-0.456408875,-0.511659629,-0.726035194,-0.715382042,0.03516977,-0.639207874,-0.696601764,-0.68840474,-0.805152345,-0.638085295,-0.926580553,-0.821158586,-0.766354551,-0.356815936,-0.142815935,-0.003356671,0.210928769,0.474279724,0.000187493,-0.176321469,-0.142164467,-0.070884445,-0.429937874,-0.418090709,-0.229303126,-0.493000682,0.11450909,-0.094736618,-0.321340079,-0.764018468,0.499202112,-0.388596248,-0.291350224,-0.265856624,-0.307955694,-0.538176642,-0.492991986,0.423140798,0.461996048,2.684588955,0.050278451,-0.064771615,-0.090630495,0.026939998,-0.129044755,-0.03218973,0.011867426,-0.222532884,-0.114279034,-0.065239355,1.16390387,-0.421328692,-0.588434141,-0.438368521,-0.603312221,0.348601243,0.282701798,-0.193047214,-0.429143445,-0.557809084,-0.482233835,-0.26204362,-0.602828959,-0.611003328,-0.610861426,-0.740390795,-0.638944083,-0.734901005
BIS(2-HYDROXYETHYL) TEREPHTHALATE,C12H14O6,5.10491464,-0.420876042,-0.325345712,-0.486672319,-0.640728656,-0.780536365,-0.460691516,-0.88654452,-0.127147853,-0.636665042,-0.948495117,0.098052799,-0.237411806,-0.464620305,-0.414903979,-0.242950931,-0.328139899,-0.562728754,-0.511659629,-0.5363373,-0.398029714,0.963899885,-0.335238274,-0.339994688,-0.548912665,-0.502216627,-0.616769609,-0.586295424,-0.557653151,-0.450263926,-0.583461363,-0.632810179,-0.838024212,-0.841810856,-0.825251569,-0.765828623,-0.681834564,-0.631771941,0.539288855,-0.20763852,-0.188277038,-0.341431053,0.109649541,0.743339648,-0.230624514,-0.044956923,1.052060068,-0.107354117,-0.010729223,0.306962661,-0.299803918,-0.18089146,0.2812282,-0.192653706,0.108290873,-0.340677187,-0.345627757,-0.380506573,-0.897201147,-0.401864771,-0.306867798,-0.419747974,-0.341257095,-0.295704233,-0.455026319,-0.401394511,-0.360338573,0.440623151,-0.622370675,-0.603057084,-0.666298678,-0.664578931,-0.541648115,-0.645743039,-0.512971015,-0.442226382,-0.195831317,0.141081378,0.064725036,-0.771078967,-0.768787129,-0.757966714,-0.681574959,-0.648338746,-0.444893616
4-Hydroxybenzophenone,C13H10O2,4.942570563,-0.822873112,-0.453460367,-0.636090072,0.059336366,-0.773340933,-0.782428048,-0.88654452,0.175888489,-0.733732621,-0.959393444,-0.477883615,-0.387930259,-1.021146202,-0.758543222,-0.537834138,-0.609306052,-0.744358546,-0.511659629,-0.650156037,-0.652952076,-0.355291034,-0.726056332,-0.656483468,-0.692978251,-0.567504497,-0.601544119,-0.510274278,-0.603882174,-0.614748122,-0.859525719,-0.823824885,-0.856435996,-0.779426285,-0.739253175,-0.664072357,-0.681000384,-0.623453368,-0.681057744,-0.472601387,-0.452873319,-0.461214301,-0.662496057,-0.778110559,-0.803716946,-0.548815928,-0.155332805,0.453051095,-0.555144273,-0.684233792,-0.640731748,-0.427960803,-0.416718137,-0.427839237,0.451060182,0.386458637,0.57858834,1.284419329,-0.848944363,-0.750447159,-0.705283555,-0.788717445,-0.763649161,-0.705799779,-0.711163154,-0.750436855,-0.721015395,-1.005938285,-0.622370675,-0.635958705,-0.657615625,-0.604673703,-0.862458695,-0.841469248,-0.729930835,-0.54213244,-0.750863893,-0.591516372,-0.51956329,-0.708299114,-0.686860925,-0.662028483,-0.643453584,-0.670443836,-0.638231876
METHYL HEPTADECANOATE,C18H36O2,5.254104212,-0.204100418,-0.109082199,-0.735701906,0.759401388,-1.193074422,0.642405165,0.358871788,-1.188987198,0.0713573,-0.734615452,1.813608073,-0.1355905,0.811759742,0.354549108,0.210524925,-0.195826415,0.411870134,1.851197712,-0.612216458,-0.215942313,-0.349132346,-0.11811713,-0.090369735,-0.55119942,-0.685022663,-0.896918628,-0.922960498,-0.802666976,-0.704892485,0.137373343,0.34440998,-0.034042978,-0.081498904,-0.165930545,-0.164139396,-0.065375526,-0.000748716,2.166417652,0.897121909,1.085014924,-0.544972512,0.594594641,-0.516986005,1.565458984,0.16090872,-0.045569817,0.767537314,-0.081467362,0.127212009,1.048388637,0.088363701,0.158009427,-0.791741175,0.489407288,0.414696922,0.411926421,0.13177832,1.183872683,-0.675750933,-0.629907601,-0.44210976,-0.361861586,-0.295704233,-0.750568821,-0.812363723,-0.786592999,-0.644297926,2.393259073,-1.168599389,-1.152983833,-1.043615642,-0.597789967,-0.936823042,-0.840249387,0.323720064,0.274739779,1.782343189,2.514407942,-0.571439032,-0.705066748,-0.864777945,-0.7888594,-0.684812145,-0.348224486
"4,4'-Diaminodicyclohexylmethane",C13H26N2,5.192234368,-0.735720679,-0.443749052,-0.735701906,0.059336366,-0.635828248,-0.04703026,-0.88654452,0.260738665,-0.553872107,0.067773862,-0.379851885,-0.330102398,-0.101668633,-0.422374397,-0.480839905,-0.609306052,-0.248199113,-0.511659629,-0.650156037,-0.652952076,-0.982245448,-0.726056332,-0.663169851,-0.644956389,-0.635403882,-0.680716668,-0.45597346,-0.626996686,-0.567334528,-0.556195748,-0.24524411,-0.070866546,0.109553843,0.192396098,0.550050547,0.176536681,0.216722565,-0.681057744,-0.41197429,-0.363432322,-0.467068369,-0.464751452,-1.111177592,0.230212699,-0.314515804,-0.135375898,0.892145061,-0.48977865,-0.193771299,-0.193112421,-0.319048603,-0.320783521,-1.181068574,0.622949404,0.749320593,-0.845613515,0.830348629,-0.179381478,-1.049232063,-1.103699311,-0.878164589,-0.876973861,-0.808323665,-0.880607522,-1.009403756,-0.983325811,-1.005938285,1.58909114,-0.752942246,-0.803056773,-0.701338957,-0.894539753,-0.871580972,-0.851281242,-0.112377809,-0.750863893,-0.591516372,-0.407033686,-0.537537911,-0.550317251,-0.559694369,-0.605332209,-0.668785954,-0.638231876
Chimassorb 81,C21H26O3,5.266258943,0.096779508,0.040322646,-0.038419063,1.039427397,-0.676602358,0.366630995,-0.219806497,0.588017915,0.373979753,0.067773862,1.127385963,0.019354966,0.152397538,0.339608272,0.510364152,0.449201818,0.385290164,0.669769042,0.070695963,0.278294919,0.029011083,0.214801956,0.330872374,0.041070211,0.067093602,0.040971568,-0.025186967,-0.104608719,-0.08734506,0.205537382,0.316726689,-0.012562563,-0.05810469,-0.146819791,-0.176779926,-0.250563491,-0.232480409,0.946071054,0.44690958,0.581909319,-0.314862589,0.867670523,-0.383759192,0.738315268,0.125649964,0.413439044,0.103621963,0.069858532,0.152890674,0.495532697,0.03693294,0.360440269,0.279306448,0.04774281,-0.121830483,-0.512289677,-0.112721288,0.719401133,0.033863215,0.145387926,0.094573106,0.204761917,0.216915198,-0.147662116,-0.029833305,0.033127051,-0.282657567,0.583881224,-0.467794865,-0.39929478,-0.389559478,-0.092513304,-0.289420966,-0.24085192,0.085848497,0.310937556,0.669280309,0.35903323,-0.035299081,-0.115400366,-0.239900265,-0.22956437,-0.221710509,0.231790293
aminocarb,C11H16N2O2,5.027164596,-0.75071147,-0.448231197,-0.636090072,-0.500715651,-0.464736883,-0.506653877,0.113562515,-0.69079545,-0.679488974,-0.084802714,-0.324709037,-0.312671033,-0.349685609,-0.616605273,-0.5774823,-0.758158722,-0.629178678,-0.511659629,-0.726035194,-0.715382042,-0.309716745,-0.624733131,-0.707745735,-0.686117985,-0.716360841,-0.720302942,-0.82883908,-0.67322571,-0.699038955,-0.61243108,-0.80721491,-0.78278886,-0.822315677,-0.748808552,-0.818918849,-0.689342184,-0.667422971,-0.274275544,-0.458005975,-0.413121765,-0.467968995,-0.629538622,-0.231880625,-0.189267328,-0.372522145,-0.334944968,0.621172658,-0.462916065,-0.320880688,-0.362848894,-0.346276653,-0.411437333,-0.729766609,0.500507767,0.699197638,1.820977192,0.143421159,-0.342248126,-0.737997788,-0.705283555,-0.721632087,-0.691533442,-0.603275892,-0.67963862,-0.705399133,-0.655437791,-0.644297926,-0.622370675,-0.508007957,-0.51434524,-0.596504809,-0.85443843,-0.811357523,-0.718898979,-0.429143445,-0.557809084,-0.482233835,-0.33994873,-0.766056579,-0.761707086,-0.719591422,-0.665237227,-0.668785954,-0.734901005
Irganox 1076,C35H62O3,5.547050689,1.563123819,2.079698781,0.808281533,2.999609457,1.494019394,2.66474908,2.918894198,-0.054419131,2.283927121,0.421969485,5.814528053,2.326935657,2.535780186,2.379032473,2.889253889,1.458092132,2.524977722,3.032626382,1.246822909,1.636146682,0.011766757,1.835973159,1.735012736,1.598350591,0.816598352,0.637810783,0.492480835,0.445516663,0.310694987,2.267499545,2.315460272,2.322665372,1.361144286,1.061935419,1.043031216,1.010716705,0.831108643,3.59015535,5.455381404,6.066381524,0.100776274,3.367727304,-0.391752801,3.603777428,1.812383382,0.852490998,0.129993973,1.395079378,1.231394587,4.093945921,2.050800195,1.75105214,0.565342905,-0.349183378,-0.171247481,-0.769858097,-0.788005919,3.560519318,0.930217928,0.963755426,1.313290448,1.286497695,1.190892118,0.557699322,0.707659391,0.721691893,1.887184588,2.996385023,0.365712864,0.31488638,0.263952094,0.95012108,0.618949388,0.362222832,2.678648577,2.205287867,2.369230889,2.471127325,1.270521877,1.027520752,0.706690285,0.587322238,0.690124454,1.48848898
cycluron,C11H22N2O,5.021245473,-0.822118462,-0.473256509,-0.735701906,-0.360702647,-0.80612012,-0.276842069,-0.175776627,-0.889587291,-0.742297408,0.204002948,-0.508518531,-0.349193893,-0.07142266,-0.54190109,-0.649344595,-0.923550576,-0.48741884,-0.511659629,-0.87779351,-0.798621997,-0.676774535,-0.76948056,-0.783524739,-0.832470326,-0.86260567,-0.994361766,-0.897620116,-0.747192148,-0.624699123,-0.632880291,-0.54145532,-0.503543469,-0.518190897,-0.48603568,-0.341106816,-0.170482209,-0.043529951,-0.477666644,-0.507405831,-0.470264623,-0.444102408,-0.737827334,-0.604915702,0.005702262,-0.381621179,-0.754040014,0.871706753,-0.537235883,-0.279794825,-0.333751213,-0.358378009,-0.604186699,-1.152464929,0.619585623,0.936399227,1.396746852,0.259849544,-0.318119733,-1.024333321,-1.060627338,-0.900526375,-0.918182843,-0.859585608,-0.841201855,-0.947476888,-0.917748207,-1.005938285,0.985965191,-0.771220924,-0.955010211,-0.84293313,-0.982762662,-1.017120973,-0.810831106,-0.286816958,-0.678468339,-0.366880045,-0.1062334,-0.782379341,-0.808233079,-0.828961005,-0.703358602,-0.680943754,-0.831570135
SULFADOXINE,C12H14N4O4S,5.11559573,-0.018892036,-0.247281681,0.011386855,-1.060767669,0.134882385,-0.322804431,-0.443100835,-0.530792262,-0.177021505,0.953262919,-0.251185239,-0.1521918,-0.029078298,-0.272966031,-0.171088637,0.15149648,-0.310219042,-0.511659629,-0.043122774,-0.054664901,0.323396358,-0.031268673,-0.054709027,-0.052686758,-0.026920931,-0.019930393,-0.050527349,-0.058379695,-0.315632734,-0.254569878,-0.408575525,-0.512749361,-0.483099576,-0.509924123,-0.492793176,-0.497480778,-0.53076069,-0.070884445,-0.321033645,-0.298836047,-0.101864558,-0.168134546,0.538170356,-0.159726481,-0.006286029,0.5730943,-0.140319129,0.034041752,0.345480658,-0.24645817,-0.152654964,0.09640004,-0.133857323,0.071289279,-0.10065177,-0.694102679,-0.694863211,-0.450825891,0.606534281,0.673019604,0.474723469,0.565340509,0.5757488,0.25033512,0.403654768,0.426592675,-1.005938285,-0.622370675,0.062286805,0.032687137,-0.058719245,0.460884946,0.137161797,0.178358579,-0.379586869,-0.038974285,-0.158433724,-0.242567343,0.052592714,0.036314827,0.04791443,0.020947523,-0.017238426,-0.058217097
"Benz[a]anthracene-7,12-dione",C18H10O2,5.01349786,-0.392190099,-0.334683515,0.310222359,0.759401388,-0.45674196,-0.552616239,-0.88654452,1.569855665,-0.182731363,-1.318357084,-0.33083602,-0.356941166,-0.966703452,-0.437315234,-0.312335215,0.250731592,-0.354518991,-0.511659629,0.108635541,-0.044259906,-0.338046708,-0.291814045,-0.099284912,-0.102995375,0.252511153,0.509916666,0.767604982,0.69515339,0.819952106,-0.424979974,-0.322757324,-0.343974675,-0.136085403,-0.027377576,0.094991468,0.026384277,0.071741711,-1.087839943,-0.381660742,-0.393245988,-0.324319161,-0.431794018,-0.59159302,-0.750543422,-0.520381447,-0.494600224,0.367342062,-0.509477879,-0.652135462,-0.595630342,-0.410817216,-0.505611681,-0.276875552,0.400267085,0.428816064,0.124055833,0.352992251,-0.499082675,-0.090630495,0.016172005,-0.207311006,-0.104305448,-0.039394517,-0.175246083,-0.057981881,0.000338249,-1.005938285,-0.622370675,0.025729448,0.280154165,0.461367048,-0.30104018,-0.189048551,-0.005505675,-0.445794455,-0.497479456,-0.599611375,-0.705669941,0.140484509,0.23860175,0.335729124,0.391269452,0.242496381,0.038452033
Cyanophos,C9H10NO3PS,5.001459996,-0.500264108,-0.447484173,-0.636090072,-1.060767669,-0.352807953,-0.782428048,-0.355041096,-0.67261327,-0.625245327,-0.530271824,-0.496264564,-0.367732011,-0.307341247,-0.63154611,-0.57252628,-0.758158722,-0.686768612,-0.511659629,-0.726035194,-0.710179545,0.057341046,-0.639207874,-0.687686587,-0.752433889,-0.611900249,-0.839061766,-0.803498698,-0.784175367,-0.708404603,-0.527226032,-0.286769046,-0.104621483,-0.030811441,-0.533812566,-0.568636356,-0.55670756,-0.453516793,-0.274275544,-0.453515079,-0.40815282,-0.431493645,-0.718994515,0.103850945,-0.514216645,-0.42484159,-0.414772596,0.459644097,-0.459334388,-0.394064882,-0.518036526,-0.375521596,-0.476567256,-0.561322917,0.441305217,0.195850217,1.04827193,0.259849544,-0.82481597,-0.078181124,0.026939998,-0.196130113,-0.094003203,-0.039394517,-0.317106484,-0.226873338,-0.163605761,-1.005938285,-0.622370675,-0.387368681,-0.546906691,-0.633264834,0.156114896,-0.173992689,-0.391620608,-0.562351523,-0.557809084,-0.482233835,-0.33994873,-0.882827107,-0.862850548,-0.815529653,-0.76326362,-0.749469533,-0.734901005
Benzophenone-4,C14H12O6S,5.118652278,-0.033521742,-0.26296919,0.061192772,-0.500715651,0.4786641,-0.414729154,-0.55946549,0.188009943,-0.245539797,0.449215302,-0.257312223,-0.2019957,-0.379931581,-0.228143521,-0.252862972,0.15149648,-0.336799012,-0.511659629,-0.005183195,-0.065069895,0.877678256,-0.01679393,-0.083683352,0.045643721,-0.04259002,-0.013840197,0.018253688,-0.021396476,-0.198562132,-0.322733916,-0.403038867,-0.457514009,-0.432412112,-0.438258794,-0.391668936,-0.447429977,-0.448763322,-0.274275544,-0.289597373,-0.260326729,-0.171212754,-0.135177112,0.191780642,-0.502400307,-0.201915259,0.433395951,-0.40733573,-0.046546002,-0.09105664,-0.391946575,-0.242406685,0.034790654,0.311088277,-0.066625753,-0.48186861,-0.148663671,-0.427077926,-0.462890087,0.556736797,0.640715624,0.418819004,0.513829282,0.524486857,0.206988886,0.358617046,0.393803873,-1.005938285,-0.622370675,0.168303138,0.165103705,0.160479428,0.420783624,0.081956968,0.112167447,-0.435090235,-0.038974285,-0.251526256,-0.28801199,0.040036743,0.036314827,0.067102076,0.059068899,0.060129389,-0.058217097
"2,6-ditert-butyl-4-ethylphenol",C16H26O,5.119489699,-0.563528112,-0.420591301,-0.28744865,0.619388384,1.262166611,0.044894463,0.846345343,-0.67261327,-0.265524298,0.149511314,-0.42886775,-0.253183041,-0.023029104,-0.183321011,-0.656778625,-0.460453383,-0.07542931,0.669769042,-0.384578984,-0.538497138,-0.668152372,-0.335238274,-0.589619641,-0.17388479,-0.554446923,-0.516281374,-0.510274278,-0.40047447,-0.705477838,-0.135282811,-0.331062311,0.263614196,-0.381724649,-0.41914804,-0.284224431,-0.123768127,-0.466588837,-0.477666644,-0.462496871,-0.493867109,-0.1797687,-0.497708886,-1.111177592,0.289294393,-0.371384766,-0.893738363,0.850279495,-0.522909171,-0.405620281,-0.115518605,-0.330141512,-0.594505224,-1.004679426,0.597048289,0.965343469,0.911912178,1.703561514,0.134287621,-0.850042127,-0.845267469,-0.699270301,-0.670928951,-0.603275892,-0.616589553,-0.615323689,-0.557071385,1.525544229,-0.421328692,0.237762116,0.223714317,0.18362463,-0.814337108,-0.570463728,-0.498261875,-0.10048423,-0.316490573,-0.678537652,-0.411361748,-0.198526701,-0.186200789,-0.111982623,-0.136983887,-0.094606241,-0.541562746
Docosanoic acid-ethyl ester,C24H48O2,5.374722698,0.399529827,0.473596697,-0.436866402,1.599479414,-1.193074422,1.469727676,0.478381433,-1.144137819,0.856462721,-0.719630253,3.96417915,0.127263416,1.604204227,1.131472614,1.17199286,0.449201818,1.235849194,1.851197712,-0.156941511,0.408357348,-0.32696107,0.489822071,0.576039739,-0.059547024,-0.337691194,-0.494965687,-0.658696515,-0.566898956,-0.491238636,0.870136757,1.208128647,0.579683155,0.437072837,0.316616001,0.265638623,0.326689086,0.403296287,3.386764251,2.794525492,3.184393865,-0.528761245,1.319658189,-0.540966831,2.640745816,0.7318731,0.323632963,0.67721318,0.392209548,0.512391978,2.406280419,0.699482157,0.782904635,-0.529541089,0.347119342,0.358220353,-0.088059337,-0.368863734,2.366163903,-0.227573577,-0.12381191,0.105753999,0.215064162,0.216915198,-0.466848019,-0.418283656,-0.360338573,0.078982792,3.398468989,-1.199673142,-1.121507764,-1.029728521,-0.116574097,-0.615631314,-0.619612282,1.128518865,0.998695312,2.976356097,3.812826443,-0.135746847,-0.358144674,-0.642840836,-0.599886298,-0.481445317,0.231790293
Propionylpromazine,C20H24N2OS,5.208584107,0.197076538,-0.105347078,0.310222359,0.759401388,-0.184914558,0.274706271,0.830620389,1.012268794,0.57096984,-0.626994475,-0.018359881,-0.063651534,0.279430623,0.287315343,-0.010017978,0.548436931,0.403010144,-0.511659629,0.298333436,0.319914896,-0.67431106,0.200327213,0.308584432,0.226297393,0.302129935,0.342436274,0.546781654,0.709022098,0.931169178,0.392988488,0.455143142,0.426251622,0.476063194,0.550722742,0.727017967,0.802171699,0.949945409,0.132506655,-0.113329703,-0.280202506,0.402485958,0.349767988,-0.474353425,0.360192426,-0.163244364,-0.225181979,0.314598043,-0.213094028,-0.211746364,0.141510911,-0.174840783,-0.123633483,0.044120917,0.246205904,0.467643705,-0.663800512,0.050278451,0.713369035,0.257951893,0.360747795,0.273467395,0.369597845,0.370701028,0.151820952,0.302319894,0.328226269,0.078982792,-0.220286708,-0.043729529,-0.019411184,0.039307491,0.260378334,0.262627315,0.292354416,0.046203236,0.129948673,0.060131351,-0.21010688,0.768283047,0.764547751,0.725877932,0.728915917,0.651440546,0.328459422
QUINALPHOS,C12H15N2O3PS,5.100658797,-0.105168431,-0.321984103,-0.28744865,-0.78074166,-0.25686887,-0.368766792,-0.112876814,-0.599884548,-0.182731363,-0.567053677,-0.165407476,-0.243775638,0.140299149,-0.332729377,-0.317291235,-0.080052117,-0.252629108,-0.511659629,-0.270760248,-0.241954799,0.105378811,-0.291814045,-0.233012565,-0.299656334,-0.322022105,-0.135644119,-0.238770186,-0.238672888,-0.198562132,-0.101200791,0.247518463,0.147006231,0.175837449,0.278394493,-0.265263636,-0.248895131,-0.272884909,0.132506655,-0.327769989,-0.303804991,-0.29369788,-0.361170945,0.247735903,0.064783956,-0.145046296,-0.265095793,0.364045561,-0.213094028,0.037336683,-0.154315513,-0.216187081,-0.278537084,-0.443730152,0.337027998,0.40057778,0.381624254,-0.310649542,-0.028579027,0.394894974,0.489963716,0.284648288,0.390202336,0.421962971,0.100593585,0.246022741,0.295437467,0.440623151,-0.622370675,-0.387368681,-0.229975234,-0.337823145,0.597229443,0.262627315,0.031267176,-0.376811701,-0.280292796,-0.2333125,-0.249059435,-0.487314028,-0.479516828,-0.463756138,-0.436508977,-0.420656319,-0.251555356
Demeton-S-methyl-sulfone,C6H15O5PS2,4.964696062,-0.363895854,-0.467653827,-0.785507824,-1.76083269,0.27879101,-0.598578601,-0.169486646,-1.472629214,-0.745152337,-0.129758312,-0.410486801,-0.304923759,0.38226693,-0.556841927,-0.671646686,-1.105481616,-0.620318688,-0.511659629,-0.87779351,-0.876659455,0.582061244,-0.653682617,-0.85261736,-0.782161709,-0.80254083,-1.237969609,-1.318270457,-1.036123546,-0.907424627,-0.583461363,-0.480552081,-0.334768783,-0.167277688,-0.376148843,-0.416949996,-0.279759792,-0.225350203,0.335897755,-0.425446978,-0.383308099,-0.35313919,-0.55891555,0.343659209,-0.46695129,-0.3804838,-0.803932282,0.30800504,-0.383223731,-0.359398685,-0.454991551,-0.346276653,-0.58922442,-0.31978102,0.350483123,0.082897079,1.624013106,-0.01957858,-0.728302401,0.170806296,0.274603847,0.083392213,0.194459671,0.216915198,-0.281641384,-0.187465332,-0.130816959,0.440623151,-0.622370675,-0.146090128,-0.566443562,-0.821149411,0.765654997,0.036789382,-0.373234182,-0.488214885,-0.449215754,-0.508542594,0.021444419,-0.773590161,-0.813290252,-0.789946125,-0.783958081,-0.787048186,-0.928239265
Benomyl,C14H18N4O3,4.988253343,-0.161991392,-0.242052511,-0.138030898,-0.500715651,-0.544686119,-0.138954984,-0.160051674,-0.336849002,-0.222700366,-0.4444475,0.036782967,-0.016614517,-0.041176687,-0.213202684,-0.183478688,0.15149648,-0.203899163,-0.511659629,-0.119001932,-0.044259906,-0.027648845,-0.074692902,-0.00344676,-0.185318567,-0.115712435,-0.053426472,0.000153415,0.121913497,0.152649674,-0.186405839,-0.236939123,-0.482063055,-0.467503433,-0.481257991,-0.467512116,-0.415731136,-0.375084527,0.539288855,-0.225602104,-0.318711824,0.1503107,0.265020301,0.402279006,0.218396361,0.060819347,0.253783788,0.047581442,0.034041752,0.306962661,0.01542096,-0.081055277,0.061194677,-0.102075495,0.115018435,0.019360939,0.230113418,-0.718148888,0.092062935,0.046312586,0.15615592,0.016306855,0.122343953,0.165653255,-0.092494183,0.037723278,0.098704655,-0.282657567,-0.220286708,-0.383712945,-0.236487524,-0.194867489,-0.212817271,-0.239234759,-0.2702702,-0.259065275,-0.038974285,0.060131351,-0.192794633,-0.248750584,-0.23677252,-0.2271085,-0.22956437,-0.155395239,-0.058217097
Metribuzin,C8H14N4OS,4.997212274,-0.70787535,-0.488570506,-0.536478237,-1.200780673,0.206836698,-0.644540963,-0.88654452,-1.472629214,-0.739442479,-0.313667578,-0.520772497,-0.356664478,-0.537210639,-0.668898202,-0.718728879,-0.923550576,-0.731068562,-0.511659629,-0.726035194,-0.82983698,-0.671847585,-0.697106846,-0.854846154,-0.656390165,-0.700691752,-0.70812255,-0.86865968,-0.811912781,-0.681478365,-0.603910575,-0.621736863,-0.399210027,-0.689748465,-0.724920109,-0.787949551,-0.598416561,-0.499863131,-0.681057744,-0.498424039,-0.482686984,-0.429242081,-0.808450407,-0.559618585,-0.537849323,-0.461237726,-0.694169294,0.568428639,-0.517536654,-0.444138278,-0.547134207,-0.395690522,-0.607707236,-0.704341146,0.49815312,0.620836398,0.987667596,0.108492643,-0.529243166,-0.713099046,-0.672979574,-0.710451194,-0.681231197,-0.603275892,-0.600827286,-0.592804828,-0.557071385,0.078982792,-0.622370675,-0.109532771,-0.104070957,-0.205759348,-0.669972347,-0.575482348,-0.365879612,-0.488214885,-0.678468339,-0.8202002,-0.616944677,-0.536282314,-0.530088559,-0.476547902,-0.45829262,-0.531181769,-0.831570135
Fenamiphos,C13H22NO3PS,5.141429611,-0.068907068,-0.318996006,-0.337254567,-0.500715651,0.126887462,-0.04703026,0.450076517,-0.732008393,-0.057114496,0.639936022,-0.116391611,-0.07748595,0.636333101,-0.071264736,-0.359417408,-0.195826415,-0.017839376,-0.511659629,-0.346639405,-0.309587262,0.059804521,-0.176016102,-0.293190009,-0.256207982,-0.483936023,-0.27267353,-0.62249597,-0.437457689,-0.567334528,0.001045266,0.067577074,-0.104621483,-0.190671902,-0.156375168,-0.461191851,-0.313126993,-0.398851881,0.335897755,-0.270511065,-0.235482008,-0.222998745,-0.116344293,-0.072008449,0.271569885,-0.150733193,-0.554470945,0.400307075,-0.227420739,-0.09105664,0.01542096,-0.194001262,-0.352468348,-0.302301015,0.326936654,0.519884531,1.639164189,-0.205863995,0.393667837,0.145907554,0.25306786,0.139296678,0.245970899,0.268177141,-0.064910216,0.065871854,0.131493457,0.80226351,-0.421328692,-0.299631025,-0.08670485,-0.313316461,0.404743095,0.016714899,0.01288075,-0.195632857,-0.075172062,-0.119982461,0.021444419,-0.449646116,-0.489631174,-0.50213143,-0.474630352,-0.426182592,-0.348224486
"2,5-DIMETHYLPYRAZINE",C6H8N2,4.810801286,-1.468892838,-0.571490195,-1.283566998,-0.920754664,-0.962820622,-1.196089303,-0.37391104,-1.129592074,-1.515983113,-1.120143765,-0.761562934,-0.454058771,-1.051392175,-1.378587942,-0.931837751,-2.2632246,-1.324687884,-0.511659629,-1.371008036,-1.422921659,-0.982245448,-1.409264196,-1.432103859,-1.358424052,-1.324843792,-1.341502942,-1.147403881,-1.235832928,-1.193662248,-1.370756008,-1.410710646,-1.298318811,-1.270704777,-1.175456142,-1.004102613,-0.935675545,-0.856373428,-1.087839943,-0.62888457,-0.600947857,-0.57167607,-1.561763185,-0.818078603,-0.803716946,-0.690988333,-1.093307433,0.963679138,-0.805861731,-0.92176144,-0.767791622,-0.492904745,-0.850624246,-1.257344963,0.674650722,0.914514557,-0.118361504,2.844559685,-1.204838148,-1.494919546,-1.771314904,-1.489759439,-1.77326922,-1.751543419,-1.243139658,-1.673710153,-1.77025706,-0.282657567,-0.622370675,-1.050519128,-1.063548381,-0.921899112,-1.50728796,-1.408573391,-1.256150329,-0.647588834,-1.400010687,-1.168285319,-0.774918928,-1.339864442,-1.290687391,-1.182653285,-1.107445177,-1.083753757,-1.411584914
